PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_PILLAR;REQUIREMENTS_ATTRIBUTES_ARTICLE;REQUIREMENTS_ATTRIBUTES_ARTICLETITLE;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has allow blob public access disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_blob_public_access_level_is_disabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;PASS;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has blob versioning enabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_blob_versioning_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have blob versioning enabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_blob_versioning_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art28;Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework. Cross-account access, trust boundaries, organization-level controls and dependency visibility are critical to monitor third-party exposure on AWS.;ICT Third-Party Risk Management;Article 28;General principles (ICT third-party risk);FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has cross-tenant replication enabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_cross_tenant_replication_disabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art28;Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework. Cross-account access, trust boundaries, organization-level controls and dependency visibility are critical to monitor third-party exposure on AWS.;ICT Third-Party Risk Management;Article 28;General principles (ICT third-party risk);PASS;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has cross-tenant replication disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_cross_tenant_replication_disabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has network access rule set to Allow.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_default_network_access_rule_is_denied;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has network access rule set to Allow.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_default_network_access_rule_is_denied;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Default to Microsoft Entra authorization is not enabled for storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_default_to_entra_authorization_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Default to Microsoft Entra authorization is not enabled for storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_default_to_entra_authorization_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not encrypt with CMKs.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_ensure_encryption_with_customer_managed_keys;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not encrypt with CMKs.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_ensure_encryption_with_customer_managed_keys;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;PASS;File share soft delete is enabled for storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) with a retention period of 7 days.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c/fileServices/default;ref3tierst7mog1c;storage_ensure_file_shares_soft_delete_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;PASS;File share soft delete is enabled for storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) with a retention period of 7 days.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001/fileServices/default;tfstatevignesh001;storage_ensure_file_shares_soft_delete_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art7;Financial entities shall use and maintain updated ICT systems, protocols and tools that are appropriate to the magnitude of operations supporting ICT functions, technologically resilient, and adequately equipped to securely process data. Cryptographic primitives, certificate hygiene and network segmentation are core to this requirement.;ICT Risk Management;Article 7;ICT systems, protocols and tools;PASS;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has TLS version set to 1.2.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_ensure_minimum_tls_version_12;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art7;Financial entities shall use and maintain updated ICT systems, protocols and tools that are appropriate to the magnitude of operations supporting ICT functions, technologically resilient, and adequately equipped to securely process data. Cryptographic primitives, certificate hygiene and network segmentation are core to this requirement.;ICT Risk Management;Article 7;ICT systems, protocols and tools;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have TLS version set to 1.2.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_ensure_minimum_tls_version_12;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have private endpoint connections.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_ensure_private_endpoints_in_storage_accounts;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have private endpoint connections.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_ensure_private_endpoints_in_storage_accounts;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has soft delete disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_ensure_soft_delete_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has soft delete disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;tfstatevignesh001;storage_ensure_soft_delete_is_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;DORA-Art12;Financial entities shall develop and document backup policies and procedures specifying the scope of data subject to backup and the minimum frequency of the backup, as well as restoration and recovery procedures and methods. Backups must be encrypted, retained, and resources must be designed for recoverability across availability zones and regions.;ICT Risk Management;Article 12;Backup policies and procedures, restoration and recovery procedures and methods;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;ref3tierst7mog1c;storage_geo_redundant_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
